,variant_id,title,type2,nivel_prenda,specific_color,color,tipo_marca,season,disponibilidad,basicos,formalidad,estampado,atrevido,invierno_verano,interesante,detalle,specific_type,stock,envios,ventas,satisfaction,tasa_mercado,interest,marca,feature_name,feature_value
2299,0e031c0c-6237-4b01-be6b-96edcc00373b,Lena Shirt collar,Shirt,nivel_2,blue_dark,blue,Own production,8,proximamente,True,both,False,unknown,invierno,True,collar,shirt,0.0,1710.9,723.7,0.4345600656867316,0.0145528005784034,0.2389412303444123,Own production,composition,55
950,0f593ec9-0be4-419b-bd1b-7f1957d339d5,Clocollage Top modal ,Top,nivel_2,blue_dark,blue,Own production,8,proximamente,True,both,False,unknown,invierno,True,modal,top,0.0,1152.6,593.8,0.5473614135103201,0.0098039382469272,0.3061920361852153,Own production,application,63
958,6057e44b-5472-4c36-9952-f95be1727b2a,Clogross Scarf raising ,Foulard,nivel_3,grey_dark,gray,Own production,8,disponible,False,both,False,basico,invierno,True,raising,foulard,12.0,8379.0,2573.0,0.3070772168516529,0.0712712116701399,0.1891742142608964,Own production,style,acrylic
1004,10bc97c2-c49a-4276-9e4d-0fbd00e3d536,Closet Top titan,Top,nivel_2,blue,blue,Own production,7,proximamente,True,both,False,unknown,invierno,False,titan,top,0.0,1570.0,523.6,0.3348167708641372,0.0133543146344575,0.1740855427492973,Own production,adventurous,12
959,2287ab67-f172-4ee3-9547-b507b4ce68f1,Clogross Scarf raising ,Foulard,nivel_3,khaki,brown,Own production,8,disponible,False,both,False,basico,invierno,True,raising,foulard,12.0,8027.0,2661.0,0.3315061666874299,0.0682771232934972,0.1998916449904635,Own production,style,acrylic
960,ca0e32cb-9fca-4bfa-86bd-8696c1913414,Clogross Scarf raising ,Foulard,nivel_3,pink,pink,Own production,8,disponible,False,both,False,basico,invierno,True,raising,foulard,10.0,6158.0,2749.0,0.4464111724585904,0.052379534725471,0.2493953535920307,Own production,style,acrylic
2234,19ef4ae6-28b4-4a63-b5af-ead31c08cbac,Lalo Skirt film ,Skirt,nivel_1,blue_dark,blue,Own production,9,proximamente,True,both,False,unknown,invierno,False,film,skirt,0.0,748.0,259.6,0.3474498888208566,0.0063624378003657,0.1769061633106111,Own production,detail,true
3964,1efbee76-4b63-4f6c-9c47-ad8a818b7f19,Seema Bag sew ,Bag,nivel_3,rust,orange,Own production,7,proximamente,False,both,False,unknown,invierno,True,sew,bag,0.0,4376.0,1561.0,0.3567184643510054,0.0372219623187173,0.1969702133348613,Own production,application,big
949,29b4a953-d186-43eb-be3e-1ba815b51990,Clocollage Shirt modal ,Shirt,nivel_2,blue_dark,blue,Own production,8,proximamente,True,both,False,unknown,invierno,True,modal,shirt,0.2,936.6,400.4,0.4697609092661724,0.0079666567430782,0.2762515046905012,Own production,style,false
2971,1190f0ff-804e-4b06-8f2e-ae88e7be7b23,Nudrroco Dress modal ,Dress,nivel_1,blue_dark,blue,Own production,8,proximamente,True,both,False,unknown,invierno,True,modal,dress,0.0,1737.2,567.4,0.3767944858307172,0.0147765066133628,0.2417831638057059,Own production,sleeve,false
4298,97da3188-301a-4b59-9655-5beb3b4a14b3,Syna Bag cahier ,Bag,nivel_3,rust,orange,Own production,7,proximamente,False,both,False,atrevido,invierno,False,cahier,bag,0.0,5168.0,1539.0,0.2977941176470588,0.0439586611661634,0.1708763894066111,Own production,detail,leather
984,2f433811-8a8a-4ed2-b040-0c849ef3f534,Closet Pant oklahoma ,Pant,nivel_1,black,black,Own production,7,proximamente,False,both,False,unknown,invierno,False,oklahoma,pant,0.0,1319.4,440.0,0.3512151570863848,0.0112227278526772,0.181218942469531,Own production,detail,true
2966,594ceef1-9ed4-4bec-a52c-4d52a61e56a3,Nudpalm Skirt nude ,Skirt,nivel_1,black,black,Own production,8,proximamente,False,both,False,unknown,invierno,True,nude,skirt,0.0,1486.6,594.0,0.4646011330139445,0.0126449198315825,0.2979540273397628,Own production,style,false
1000,49c9e14f-8934-45f6-9c73-0a1896dad3fe,Closet Top georgia ,Top,nivel_2,black,black,Own production,7,proximamente,False,both,False,unknown,invierno,False,georgia,top,0.0,1284.2,413.6,0.3264988201674825,0.0109233190150129,0.1687110695912477,Own production,composition,false
2965,af564700-54fc-4bbe-ba90-d3ec24ac3b98,Nudotto Scarf acrylic ,Foulard,nivel_3,rust,orange,Own production,8,disponible,False,informal,False,atrevido,invierno,True,acrylic,foulard,59.0,1253.0,462.0,0.3687150837988827,0.0106579339089014,0.189686508853892,Own production,adventurous,boho
2689,1f3015f6-1042-485c-af04-0f661c375ee3,Melodia Cardigan grette,Sweater,nivel_2,gray_light,gray,Own production,7,proximamente,False,both,False,unknown,invierno,False,grette,sweater,0.0,1068.8,277.2,0.289912696086824,0.0090911410708969,0.1660001677743409,Own production,composition,false
853,4198c6d0-1d4a-474b-9db5-3dffde1f9ca0,Chanel Bag closet ,Bag,nivel_3,black,black,Own production,9,disponible,False,both,False,unknown,invierno,True,closet,bag,1.0,3431.0,1275.0,0.3716117749927135,0.0291838557393782,0.2003978153660458,Own production,detail,suede
3410,16b597aa-b235-4de6-9a7c-b40a6d9807d7,Pantheras Top closet ,Top,nivel_2,indigo,blue,Own production,9,proximamente,False,both,False,unknown,invierno,True,closet,top,0.4,963.6,488.4,0.5063173566852268,0.0081963169310594,0.257256836808143,Own production,adventurous,20
792,85da6b82-87fd-494a-a8c6-656e6330bfa6,Celes Bag closet ,Bag,nivel_3,salmon,orange,Own production,9,disponible,False,informal,False,atrevido,invierno,True,closet,bag,1.0,6070.0,2287.0,0.3767710049423394,0.0516310126313103,0.2142010087868248,Own production,detail,boho
953,22e18c3b-5484-4e9b-bee1-01e50bea35e6,Clofirma Skirt modal ,Skirt,nivel_1,blue_dark,blue,Own production,8,proximamente,True,both,False,unknown,invierno,True,modal,skirt,0.0,2806.0,1007.2,0.3800885285397609,0.0238676476842597,0.2019780881120104,Own production,style,false
791,c49d31cf-ab35-4153-96bd-c29ecb7ab187,Celes Bag closet ,Bag,nivel_3,black,black,Own production,9,proximamente,False,informal,False,atrevido,invierno,True,closet,bag,0.0,5080.0,1737.0,0.3419291338582677,0.0432101390720027,0.1925696364651352,Own production,detail,boho
2690,00210667-1fa0-4661-a7f2-8aeb57b915dd,Melodia Cardigan grette,Sweater,nivel_2,green_dark,green,Own production,7,proximamente,False,both,False,unknown,invierno,True,grette,sweater,0.0,809.4,268.4,0.3428156850787165,0.0068847020797005,0.1946630630556684,Own production,composition,false
790,e04cab3f-b757-4467-abb3-92fab8dee36a,Celes Bag closet ,Bag,nivel_3,aubergine,purple,Own production,9,proximamente,False,informal,False,atrevido,invierno,True,closet,bag,0.0,5894.0,2001.0,0.339497794367153,0.0501339684429889,0.194815881405071,Own production,detail,boho
780,33a602fc-73f9-4f75-83c7-3aeccab044b2,Cathy Bag closet ,Bag,nivel_3,black,black,Own production,9,proximamente,False,both,False,unknown,invierno,True,closet,bag,0.0,1957.0,770.0,0.3934593765968319,0.0166461106621868,0.2050527436295093,Own production,detail,suede
779,582ee968-8680-4096-bc17-e446e1e3bc9c,Cathy Bag closet ,Bag,nivel_3,aubergine,purple,Own production,9,proximamente,False,both,False,unknown,invierno,False,closet,bag,0.0,2881.0,946.0,0.3283582089552239,0.0245055926508739,0.1764319008030489,Own production,detail,suede
982,423d4db1-bdc1-4ac9-8048-cbb5c149634c,Closet Jacket illinois,Jacket,nivel_3,black,black,Own production,7,proximamente,False,both,False,unknown,invierno,False,illinois,jacket,0.0,1086.4,413.6,0.1519358241368612,0.009240845489729,0.0805883348132951,Own production,adventurous,false
778,c1152c26-997e-4151-a212-7b079aa99437,Cat Bag closet ,Bag,nivel_3,garnet,red,Own production,9,proximamente,False,both,False,unknown,invierno,True,closet,bag,0.0,3980.0,1715.0,0.4309045226130653,0.0338536128949942,0.2323790677540298,Own production,application,automatic
951,059e5aee-b5cd-43a5-8aae-7c394bb605e5,Clocollages Top modal ,Top,nivel_2,blue_dark,blue,Own production,8,proximamente,True,both,False,unknown,invierno,True,modal,top,0.0,1381.0,602.8,0.413837627873221,0.0117466933185897,0.2326050300723651,Own production,weather,false
777,9f2eb862-bc5f-4af8-9920-84b762785e33,Cat Bag closet ,Bag,nivel_3,blue_dark,blue,Own production,9,proximamente,True,both,False,unknown,invierno,True,closet,bag,0.0,3299.0,1495.0,0.453167626553501,0.0280610725981372,0.2406143495758191,Own production,application,automatic
781,dc4808ca-971a-4a04-aaa6-d925786fceb9,Cathy Bag closet ,Bag,nivel_3,rust,orange,Own production,9,proximamente,False,both,False,unknown,invierno,True,closet,bag,0.0,4398.0,2067.0,0.4699863574351978,0.0374090928422574,0.2536977251387277,Own production,detail,suede
4166,f5504d01-a115-4a05-9ec0-3e6654bdec83,Soterios Bag bohck ,Bag,nivel_3,black,black,Own production,7,proximamente,False,both,False,atrevido,invierno,False,bohck,bag,0.0,2727.0,638.0,0.2339567290062339,0.0231956789860928,0.1285762039961633,Own production,adventurous,leather
3411,11f49f3d-e659-4be3-9eee-a20977206d87,Panthy Top closet,Top,nivel_2,indigo,blue,Own production,9,proximamente,False,both,False,unknown,invierno,True,closet,top,0.0,844.8,426.8,0.494539256609024,0.0071858121039425,0.2508625343564833,Own production,composition,62
852,b6d41fed-7b23-430c-a37d-07eab628770e,Chanel Bag closet ,Bag,nivel_3,aubergine,purple,Own production,9,disponible,False,both,False,unknown,invierno,True,closet,bag,1.0,4398.0,1671.0,0.3799454297407912,0.0374090928422574,0.2086772612915243,Own production,detail,suede
988,3489988c-5d26-4fcc-82b0-081711023cc6,Closet Shirt maryland,Shirt,nivel_2,ecru,brown,Own production,7,disponible,False,both,False,unknown,invierno,True,maryland,shirt,1.0,1258.0,470.8,0.3854805000451159,0.0107004635733424,0.1980904818092291,Own production,adventurous,false
2964,991274ed-7d6b-4355-b9d0-1454ed5f65e4,Nudotto Scarf acrylic ,Foulard,nivel_3,red,red,Own production,8,disponible,False,informal,False,atrevido,invierno,False,acrylic,foulard,77.0,638.0,220.0,0.3448275862068966,0.0054267851826649,0.1751271856947807,Own production,adventurous,boho
983,0f7abaf6-7863-4324-a36d-290d64187950,Closet Jacket ohio,Jacket,nivel_3,black,black,Own production,7,proximamente,False,both,False,unknown,invierno,False,ohio,jacket,4.6,840.0,184.8,0.0925121266255233,0.0071449836260791,0.0498285551258012,Own production,adventurous,false
2015,28c8d275-a1f5-474b-b61d-b26b963ad7e1,Jacinthe Foulard closet,Foulard,nivel_3,yellow,yellow,Own production,7,disponible,False,informal,False,atrevido,invierno,True,closet,foulard,1.0,2991.0,1341.0,0.4483450351053159,0.0254412452685748,0.2368931401869453,Own production,adventurous,boho
2867,211c0606-bac9-4b85-9642-93e0b306c37d,Nelly Cardigan bohck ,Sweater,nivel_2,beige,beige,Own production,9,proximamente,False,both,False,unknown,invierno,True,bohck,sweater,0.3333333333333333,1341.3333333333333,564.6666666666666,0.4208048515246516,0.0114092913140248,0.2161070714193382,Own production,application,62
4344,387e035b-674a-449d-85ce-fa63ae137738,Tansy Bag sew ,Bag,nivel_3,gold,yellow,Own production,7,proximamente,False,both,False,atrevido,invierno,False,sew,bag,0.0,4486.0,1363.0,0.3038341506910388,0.0381576149364181,0.1709958828137285,Own production,adventurous,leather
2868,067ff3f1-b03e-4ff1-944e-9561da2c82be,Nelly Cardigan bohck ,Sweater,nivel_2,green_dark,green,Own production,9,proximamente,False,both,False,unknown,invierno,True,bohck,sweater,0.0,550.0,249.33333333333331,0.455246913580247,0.0046782630885042,0.2299625883343755,Own production,application,62
2236,b7d93c14-04da-4dd7-95eb-6404e5884f9f,Lander Scarf cahier ,Foulard,nivel_3,blue_petrol,blue,Own production,7,proximamente,False,both,False,unknown,invierno,True,cahier,foulard,0.0,5476.0,1957.0,0.3573776479181884,0.0465784884957257,0.2019780682069571,Own production,adventurous,big
2691,2fcd61ab-58f0-45d6-9a5a-97b2ebacd349,Melodia Cardigan grette,Sweater,nivel_2,grey,gray,Own production,7,proximamente,False,both,False,unknown,invierno,False,grette,sweater,0.0,857.8,250.8,0.2896146260469127,0.0072963892314889,0.1601637824942455,Own production,composition,false
2963,862ac7b6-5413-4fc7-b090-4d3c85f5b615,Nudotto Scarf acrylic ,Foulard,nivel_3,pink,pink,Own production,8,disponible,False,informal,False,atrevido,invierno,True,acrylic,foulard,19.0,2573.0,1078.0,0.418966187329965,0.0218857653213116,0.2204259763256383,Own production,adventurous,boho
2014,f6d7a6e3-5dec-442d-b532-e0f14af4d3ef,Jacinthe Foulard closet,Foulard,nivel_3,red,red,Own production,7,proximamente,False,informal,False,atrevido,invierno,True,closet,foulard,0.0,4486.0,1891.0,0.4215336602764155,0.0381576149364181,0.2298456376064168,Own production,adventurous,boho
989,470e25df-e82e-4c99-a5bf-174dbbf665e8,Closet Skirt kansas,Skirt,nivel_1,blue,blue,Own production,7,proximamente,True,both,False,unknown,invierno,True,kansas,skirt,0.0,1297.6,536.8,0.4146821346480497,0.0110372985157147,0.2128597165818821,Own production,adventurous,false
2874,29e0a6b5-c3ec-46d1-b7a2-df7e11b5ba0c,Nessy Cardigan grette ,Sweater,nivel_2,grey,gray,Own production,9,proximamente,False,both,False,unknown,invierno,False,grette,sweater,0.0,1139.4,409.2,0.3634817814735116,0.0096916599328031,0.1865867207031573,Own production,composition,false
4167,87d3e2d1-d69c-45de-9976-889d273b2a53,Soterios Bag bohck ,Bag,nivel_3,red,red,Own production,7,proximamente,False,both,False,atrevido,invierno,False,bohck,bag,0.0,5784.0,1341.0,0.2318464730290456,0.0491983158252881,0.1405223944271669,Own production,adventurous,leather
2238,58609b90-00b4-4efa-8481-30d2f1ff2789,Laria Scarf cahier,Foulard,nivel_3,mustand,yellow,Own production,7,proximamente,False,informal,False,atrevido,invierno,True,cahier,foulard,0.0,5916.0,2155.0,0.3642663962136578,0.0503210989665291,0.2072937475900935,Own production,adventurous,boho
2961,b15f7ea9-6532-4aa1-a274-7dfd465ce5d7,Nudiris Scarf acrylic ,Foulard,nivel_3,rust,orange,Own production,8,disponible,False,both,False,basico,invierno,True,acrylic,foulard,11.0,5872.0,1913.0,0.325783378746594,0.0499468379194488,0.1878651083330214,Own production,adventurous,acrylic
3409,10498dfd-9517-41fc-9ecc-3f7e7e30b87a,Panther Skirt closet ,Skirt,nivel_1,indigo,blue,Own production,9,proximamente,False,both,False,unknown,invierno,True,closet,skirt,0.0,875.6,453.2,0.5112869674185463,0.0074477948368987,0.2805994655065768,Own production,detail,false
5025,0ff2ca5a-c3f3-4c89-90ba-74b0fb968be0,Warwick Scarf closet ,Foulard,nivel_3,ochre,brown,Own production,9,proximamente,False,both,False,basico,invierno,True,closet,foulard,0.0,4024.0,2177.0,0.5410039761431411,0.0342278739420745,0.2876159250426078,Own production,adventurous,cold_season
992,697139e4-e521-4a03-b33d-cbfc4c8c1ac7,Closet Skirt urano ,Skirt,nivel_1,beige,beige,Own production,7,proximamente,False,both,False,unknown,invierno,True,urano,skirt,0.0,1077.6,523.6,0.4880925289984463,0.009165993280313,0.2486292611393796,Own production,adventurous,false
4391,7d8bf022-380d-436f-95c7-47dbbf20e412,Theone Bag sew ,Bag,nivel_3,mustand,yellow,Own production,7,proximamente,False,both,False,atrevido,invierno,False,sew,bag,0.0,5454.0,1473.0,0.2700770077007701,0.0463913579721856,0.1582341828364778,Own production,adventurous,leather
3628,5342a9f6-5809-4703-adda-ba4c9b65da14,Pool Shirt grette ,Shirt,nivel_2,blue_dark,blue,Own production,9,proximamente,True,both,False,unknown,invierno,True,grette,shirt,0.2,1873.8,831.4,0.4569143050472428,0.0159384170458895,0.2364263610465661,Own production,detail,57
2943,13a98a05-7723-4ae7-a97c-b59d26aba081,Nora Sweatshirt cahier ,Sweater,nivel_2,blue_dark,blue,Own production,7,proximamente,True,both,False,unknown,invierno,False,cahier,sweater,0.0,822.8,215.6,0.2749393939393939,0.0069986815804023,0.159569333341066,Own production,adventurous,61
2944,e3867312-94ca-49b9-9276-8ebb0b4d8c4e,Nora Sweatshirt cahier ,Sweater,nivel_2,brown_light,brown,Own production,7,proximamente,False,both,False,unknown,invierno,False,cahier,sweater,0.0,981.0,316.8,0.3271712049909892,0.0083443201633139,0.1677577625771515,Own production,adventurous,61
5078,2cc9b9fa-1b8b-4f50-bf66-5bc7784245f9,York Foulard closet ,Foulard,nivel_3,green_dark,green,Own production,9,proximamente,False,both,False,unknown,invierno,True,closet,foulard,0.0,5168.0,2551.0,0.4936145510835913,0.0439586611661634,0.2687866061248773,Own production,weather,big
5077,b4e097f0-d911-4a77-8aab-7589c07b61cb,York Bag cotton ,Bag,nivel_3,ochre,brown,Own production,9,proximamente,False,both,False,unknown,invierno,True,cotton,bag,0.0,3760.0,1627.0,0.4327127659574468,0.0319823076595925,0.2323475368085196,Own production,adventurous,automatic
5076,8f741174-a8e5-468c-a5a4-18207df02d54,York Bag cotton ,Bag,nivel_3,garnet,red,Own production,9,proximamente,False,both,False,unknown,invierno,True,cotton,bag,0.0,2265.0,1078.0,0.4759381898454746,0.0192659379917492,0.2476020639186119,Own production,adventurous,automatic
5075,372204b4-721e-4160-8d9b-2c7b880e22d6,York Bag cotton ,Bag,nivel_3,coral,orange,Own production,9,proximamente,False,both,False,unknown,invierno,True,cotton,bag,0.0,2969.0,1517.0,0.5109464466150219,0.0252541147450346,0.2681002806800283,Own production,adventurous,automatic
1095,0b3eb119-53c9-4b30-8e0e-8fa1d2cb6f16,Cyril Dress film ,Dress,nivel_1,blue_dark,blue,Own production,7,proximamente,True,both,False,unknown,invierno,True,film,dress,0.0,915.0,369.6,0.4216043464365612,0.0077829285926934,0.2395065069910871,Own production,adventurous,56
5074,303563b4-61e6-468e-8a57-be6192359fe8,York Bag cotton ,Bag,nivel_3,black,black,Own production,9,proximamente,False,both,False,unknown,invierno,True,cotton,bag,0.0,2331.0,946.0,0.4058344058344058,0.0198273295623697,0.2128308676983878,Own production,adventurous,automatic
1149,19172155-5b65-4e8c-a2b5-64fae6b35296,Denim Jacket sew ,Jacket,nivel_3,blue_dark,blue,Own production,7,proximamente,True,both,False,unknown,invierno,False,sew,jacket,0.0,840.2,176.0,0.2286042809901882,0.0071466848126568,0.1310684683421007,Own production,detail,false
2369,8f125088-e574-4ef6-ac58-89ad0007631c,Limba Foulard closet,Foulard,nivel_3,blue_turquoise,blue,Own production,7,disponible,False,both,False,basico,invierno,True,closet,foulard,96.0,264.0,88.0,0.3333333333333333,0.002245566282482,0.2505613915706205,Own production,adventurous,casual
4442,43e1ed08-d58a-4476-b23a-64997662221d,Timon Bag film,Bag,nivel_3,nude,brown,Own production,7,proximamente,False,both,False,atrevido,invierno,True,film,bag,0.0,4024.0,1539.0,0.382455268389662,0.0342278739420745,0.2083415711658683,Own production,adventurous,night
4441,bd8a73c4-0a37-4700-9776-d7c41835f1bc,Timon Bag film,Bag,nivel_3,green_dark,green,Own production,7,proximamente,False,both,False,atrevido,invierno,True,film,bag,0.0,4618.0,1605.0,0.3475530532698138,0.0392803980776591,0.1934167256737364,Own production,adventurous,night
2723,3c6b0034-4bc1-4ce5-bd56-7a2b7f960f6f,Mila Tshirt film,Tshirt,nivel_2,khaki,brown,Own production,9,proximamente,False,both,False,unknown,invierno,True,film,tshirt,0.0,862.4,378.4,0.4390131186642814,0.0073355165227746,0.223174317593528,Own production,alerts,62
4161,35bbc103-23e3-4752-ab99-7065c6528e6e,Sophie Bag bohck ,Bag,nivel_3,red,red,Own production,7,disponible,False,both,False,atrevido,invierno,False,bohck,bag,1.0,5234.0,1407.0,0.2688192586931601,0.0445200527367839,0.156669655714972,Own production,detail,leather
4438,9fb6bece-dae6-44ed-92ab-0a16a1bb0a6a,Timeus Bag cahier,Bag,nivel_3,mustand,yellow,Own production,7,proximamente,False,both,False,unknown,invierno,True,cahier,bag,0.0,3365.0,1385.0,0.4115898959881129,0.0286224641687577,0.2201061800784353,Own production,detail,automatic
460,f94a8078-9677-45f7-a753-6eed673fb772,Brina Scarf closet ,Foulard,nivel_3,ochre,brown,Own production,9,proximamente,False,informal,False,atrevido,invierno,True,closet,foulard,0.0,3233.0,1495.0,0.4624188060624806,0.0274996810275166,0.2449592435449986,Own production,adventurous,boho
2945,31152bba-4762-45e3-8d72-e1bd928f3795,Nora Sweatshirt cahier ,Sweater,nivel_2,grey_dark,gray,Own production,7,proximamente,False,both,False,unknown,invierno,False,cahier,sweater,0.0,937.0,294.8,0.3195038530791064,0.0079700591162335,0.1637369560976699,Own production,adventurous,61
4389,85d9eee1-18de-4c92-8acb-afb023d8a426,Theo Bag sew ,Bag,nivel_3,mustand,yellow,Own production,7,proximamente,False,both,False,atrevido,invierno,False,sew,bag,0.0,5410.0,1473.0,0.2722735674676525,0.0460170969251052,0.1591453321963788,Own production,detail,leather
